total_packet_rate,total_byte_rate,avg_packet_size,icmp_rate,icmp_to_total_ratio,unique_source_ips,label
94.5,5985.0,63.333333333333336,94.5,1.0,2,1
96.0,6075.0,63.28125,94.5,0.984375,3,1
108.5,7093.0,65.37327188940093,94.5,0.8709677419354839,6,1
98.5,6344.0,64.40609137055837,94.5,0.9593908629441624,4,1
100.5,6433.0,64.00995024875621,94.5,0.9402985074626866,5,1
107.0,7127.5,66.61214953271028,94.5,0.883177570093458,9,1
103.5,6700.0,64.73429951690821,94.5,0.9130434782608695,5,1
96.5,6168.0,63.917098445595855,94.5,0.9792746113989638,4,1
100.0,6475.0,64.75,94.5,0.945,4,1
131.0,9168.0,69.98473282442748,94.5,0.7213740458015268,5,1
106.0,7073.5,66.73113207547169,94.5,0.8915094339622641,5,1
96.0,6075.0,63.28125,94.5,0.984375,3,1
109.0,7231.0,66.33944954128441,94.5,0.8669724770642202,6,1
117.5,7855.0,66.85106382978724,95.5,0.8127659574468085,9,1
97.0,6573.0,67.76288659793815,78.5,0.8092783505154639,5,1
113.5,7591.0,66.88105726872247,94.5,0.8325991189427313,5,1
107.5,7059.0,65.66511627906976,94.5,0.8790697674418605,6,1
108.5,7144.0,65.84331797235023,94.5,0.8709677419354839,5,1
101.0,6563.0,64.98019801980197,94.5,0.9356435643564357,4,1
97.5,6254.0,64.14358974358974,94.5,0.9692307692307692,4,1
103.0,6712.0,65.16504854368932,94.5,0.9174757281553398,8,1
97.5,6191.0,63.4974358974359,94.5,0.9692307692307692,5,1
95.0,6028.0,63.45263157894737,94.5,0.9947368421052631,3,1
104.0,6807.0,65.45192307692308,94.5,0.9086538461538461,6,1
119.0,8048.0,67.63025210084034,94.5,0.7941176470588235,5,1
101.5,6607.0,65.0935960591133,94.5,0.9310344827586207,4,1
101.5,6606.0,65.08374384236453,94.5,0.9310344827586207,4,1
99.0,6387.0,64.51515151515152,94.5,0.9545454545454546,4,1
100.5,6490.0,64.57711442786069,94.5,0.9402985074626866,8,1
101.5,6606.0,65.08374384236453,94.5,0.9310344827586207,4,1
101.5,6606.0,65.08374384236453,94.5,0.9310344827586207,4,1
99.0,6300.0,63.63636363636363,94.5,0.9545454545454546,5,1
96.0,6075.0,63.28125,94.5,0.984375,3,1
96.5,6105.0,63.26424870466321,94.5,0.9792746113989638,4,1
104.0,6836.0,65.73076923076923,94.5,0.9086538461538461,4,1
104.5,6843.0,65.48325358851675,94.5,0.9043062200956937,8,1
97.5,6254.0,64.14358974358974,94.5,0.9692307692307692,4,1
103.0,8124.5,78.87864077669903,94.5,0.9174757281553398,4,1
104.0,8026.0,77.17307692307692,94.5,0.9086538461538461,5,1
109.5,8459.0,77.25114155251141,94.5,0.863013698630137,5,1
103.5,8229.0,79.5072463768116,94.5,0.9130434782608695,4,1
101.5,7228.0,71.21182266009852,94.5,0.9310344827586207,4,1
95.5,6221.5,65.14659685863874,94.5,0.9895287958115183,4,1
99.5,6342.0,63.73869346733668,94.5,0.949748743718593,8,1
97.5,6227.0,63.86666666666667,94.5,0.9692307692307692,6,1
102.0,6657.0,65.26470588235294,94.5,0.9264705882352942,4,1
106.5,6880.0,64.60093896713614,94.5,0.8873239436619719,6,1
101.5,6524.0,64.27586206896552,94.5,0.9310344827586207,6,1
98.5,6344.0,64.40609137055837,94.5,0.9593908629441624,4,1
100.0,6475.0,64.75,94.5,0.945,4,1
106.5,6937.0,65.13615023474179,94.5,0.8873239436619719,9,1
102.0,6554.0,64.25490196078431,95.0,0.9313725490196079,5,1
100.0,6403.0,64.03,94.0,0.94,5,1
96.0,6075.0,63.28125,94.5,0.984375,3,1
99.5,6285.0,63.165829145728644,94.5,0.949748743718593,4,1
103.0,6747.0,65.50485436893204,94.5,0.9174757281553398,4,1
96.5,6168.0,63.917098445595855,94.5,0.9792746113989638,4,1
107.5,7100.0,66.04651162790698,94.5,0.8790697674418605,5,1
110.5,7296.0,66.02714932126698,94.5,0.8552036199095022,9,1
101.5,6612.0,65.14285714285714,94.5,0.9310344827586207,4,1
99.0,6343.0,64.07070707070707,94.5,0.9545454545454546,5,1
107.0,6926.0,64.72897196261682,94.5,0.883177570093458,6,1
103.5,6700.0,64.73429951690821,94.5,0.9130434782608695,6,1
95.0,6031.0,63.48421052631579,94.5,0.9947368421052631,3,1
96.5,6105.0,63.26424870466321,94.5,0.9792746113989638,4,1
103.0,6552.0,63.61165048543689,94.5,0.9174757281553398,8,1
104.0,6839.0,65.75961538461539,94.5,0.9086538461538461,4,1
101.0,6563.0,64.98019801980197,94.5,0.9356435643564357,4,1
97.5,6212.0,63.712820512820514,94.5,0.9692307692307692,5,1
103.5,6845.5,66.14009661835749,94.5,0.9130434782608695,5,1
101.5,6581.0,64.83743842364532,94.5,0.9310344827586207,5,1
101.5,6524.0,64.27586206896552,94.5,0.9310344827586207,5,1
100.5,6433.0,64.00995024875621,94.5,0.9402985074626866,5,1
110.5,9297.5,84.14027149321267,94.5,0.8552036199095022,9,1
96.5,7401.0,76.69430051813471,94.5,0.9792746113989638,4,1
97.5,6813.0,69.87692307692308,94.5,0.9692307692307692,6,1
104.0,7368.0,70.84615384615384,94.5,0.9086538461538461,5,1
100.5,6605.0,65.72139303482587,94.5,0.9402985074626866,5,1
100.5,6520.0,64.87562189054727,94.5,0.9402985074626866,4,1
50.0,3477.0,69.54,43.0,0.86,4,1
38.0,2410.0,63.421052631578945,33.0,0.868421052631579,8,1
39.0,2499.0,64.07692307692308,34.0,0.8717948717948718,4,1
39.0,2525.0,64.74358974358974,33.0,0.8461538461538461,4,1
42.0,2705.0,64.4047619047619,33.0,0.7857142857142857,5,1
37.5,2448.0,65.28,34.5,0.92,5,1
50.0,3160.0,63.2,48.0,0.96,4,1
48.0,3040.0,63.333333333333336,48.0,1.0,2,1
60.0,4085.0,68.08333333333333,48.0,0.8,8,1
55.0,3635.0,66.0909090909091,48.0,0.8727272727272727,6,1
50.0,3223.0,64.46,48.0,0.96,4,1
55.0,3620.0,65.81818181818181,48.0,0.8727272727272727,5,1
57.0,3755.0,65.87719298245614,48.0,0.8421052631578947,5,1
52.5,3570.0,68.0,48.0,0.9142857142857143,4,1
51.0,3318.5,65.06862745098039,47.5,0.9313725490196079,4,1
54.5,3610.5,66.24770642201835,48.5,0.8899082568807339,4,1
51.0,3277.0,64.25490196078431,48.0,0.9411764705882353,6,1
50.0,3160.0,63.2,48.0,0.96,4,1
54.0,3578.0,66.25925925925925,48.0,0.8888888888888888,4,1
59.0,4324.0,73.28813559322033,48.0,0.8135593220338984,5,1
64.0,5461.0,85.328125,48.0,0.75,5,1
54.0,3575.0,66.20370370370371,48.0,0.8888888888888888,4,1
52.5,3589.5,68.37142857142857,48.0,0.9142857142857143,4,1
58.5,3815.0,65.21367521367522,48.0,0.8205128205128205,9,1
55.5,3665.0,66.03603603603604,48.0,0.8648648648648649,5,1
57.5,3945.5,68.61739130434782,48.0,0.8347826086956521,5,1
53.5,3402.0,63.58878504672897,48.0,0.897196261682243,5,1
54.5,3430.0,62.93577981651376,48.0,0.8807339449541285,4,1
49.5,3130.0,63.23232323232323,48.0,0.9696969696969697,3,1
57.5,4019.0,69.89565217391305,48.0,0.8347826086956521,4,1
60.5,4038.0,66.74380165289256,48.0,0.7933884297520661,9,1
56.0,3780.0,67.5,48.0,0.8571428571428571,6,1
51.0,3308.0,64.86274509803921,48.0,0.9411764705882353,4,1
55.5,3665.0,66.03603603603604,48.0,0.8648648648648649,5,1
57.5,3926.0,68.27826086956522,48.0,0.8347826086956521,5,1
50.0,3223.0,64.46,48.0,0.96,4,1
53.5,3530.0,65.98130841121495,48.0,0.897196261682243,4,1
53.0,3347.5,63.160377358490564,47.5,0.8962264150943396,5,1
54.0,3449.5,63.879629629629626,48.5,0.8981481481481481,6,1
56.5,3802.0,67.29203539823008,48.0,0.8495575221238938,4,1
50.0,3223.0,64.46,48.0,0.96,4,1
58.0,3800.0,65.51724137931035,48.0,0.8275862068965517,5,1
54.0,3575.0,66.20370370370371,48.0,0.8888888888888888,4,1
52.5,3587.5,68.33333333333333,47.5,0.9047619047619048,4,1
52.0,3376.5,64.9326923076923,47.0,0.9038461538461539,5,1
59.5,3947.0,66.33613445378151,48.0,0.8067226890756303,9,1
55.5,3665.0,66.03603603603604,48.0,0.8648648648648649,5,1
53.5,3386.0,63.28971962616822,48.0,0.897196261682243,5,1
53.0,3353.0,63.264150943396224,48.0,0.9056603773584906,5,1
51.5,3312.0,64.31067961165049,48.0,0.9320388349514563,5,1
55.5,3712.0,66.88288288288288,48.0,0.8648648648648649,4,1
55.5,3939.5,70.98198198198199,48.0,0.8648648648648649,4,1
58.0,3816.0,65.79310344827586,48.0,0.8275862068965517,9,1
55.0,3708.5,67.42727272727272,48.0,0.8727272727272727,6,1
54.0,3591.0,66.5,47.5,0.8796296296296297,4,1
54.0,3554.0,65.81481481481481,47.0,0.8703703703703703,5,1
53.5,3593.5,67.16822429906541,48.0,0.897196261682243,5,1
53.5,3530.0,65.98130841121495,48.0,0.897196261682243,4,1
50.0,3160.0,63.2,48.0,0.96,4,1
48.0,3047.5,63.489583333333336,47.5,0.9895833333333334,3,1
64.0,4317.5,67.4609375,48.0,0.75,8,1
51.5,3292.0,63.922330097087375,47.0,0.912621359223301,5,1
55.0,3620.0,65.81818181818181,48.0,0.8727272727272727,5,1
57.0,3755.0,65.87719298245614,47.5,0.8333333333333334,5,1
52.5,3441.5,65.55238095238096,47.0,0.8952380952380953,5,1
51.5,3351.5,65.07766990291262,48.0,0.9320388349514563,4,1
53.5,3530.0,65.98130841121495,48.0,0.897196261682243,4,1
60.0,3992.0,66.53333333333333,48.0,0.8,9,1
52.0,3296.0,63.38461538461539,48.0,0.9230769230769231,5,1
48.0,3040.0,63.333333333333336,48.0,1.0,2,1
53.0,3402.0,64.18867924528301,48.0,0.9056603773584906,5,1
57.0,3802.0,66.70175438596492,48.0,0.8421052631578947,5,1
54.0,3575.0,66.20370370370371,48.0,0.8888888888888888,4,1
50.5,3304.0,65.42574257425743,46.5,0.9207920792079208,4,1
54.0,3545.0,65.64814814814815,48.0,0.8888888888888888,8,1
56.0,3711.0,66.26785714285714,47.5,0.8482142857142857,6,1
52.5,3464.0,65.98095238095237,47.0,0.8952380952380953,4,1
51.5,3392.0,65.86407766990291,47.5,0.9223300970873787,5,1
62.5,4570.0,73.12,48.0,0.768,6,1
55.5,4707.0,84.8108108108108,47.0,0.8468468468468469,4,1
48.0,3040.0,63.333333333333336,48.0,1.0,2,1
56.5,3802.0,67.29203539823008,48.0,0.8495575221238938,4,1
53.0,3460.0,65.28301886792453,47.5,0.8962264150943396,9,1
55.0,3615.0,65.72727272727273,46.5,0.8454545454545455,5,1
56.0,3855.5,68.84821428571429,48.5,0.8660714285714286,5,1
58.0,3776.5,65.11206896551724,47.5,0.8189655172413793,6,1
56.5,3651.5,64.6283185840708,48.5,0.8584070796460177,6,1
54.0,3720.5,68.89814814814815,48.0,0.8888888888888888,4,1
54.0,3575.0,66.20370370370371,48.0,0.8888888888888888,4,1
58.0,3713.0,64.01724137931035,48.0,0.8275862068965517,9,1
48.0,3040.0,63.333333333333336,48.0,1.0,2,1
50.0,3222.0,64.44,48.0,0.96,4,1
58.5,3892.0,66.52991452991454,48.0,0.8205128205128205,5,1
55.5,3665.0,66.03603603603604,48.0,0.8648648648648649,5,1
55.0,3579.0,65.07272727272728,48.0,0.8727272727272727,5,1
57.0,3668.0,64.35087719298245,48.0,0.8421052631578947,6,1
60.0,4008.0,66.8,47.5,0.7916666666666666,9,1
56.0,3674.0,65.60714285714286,47.0,0.8392857142857143,6,1
50.0,3223.0,64.46,48.0,0.96,4,1
57.5,3775.0,65.65217391304348,49.5,0.8608695652173913,6,1
51.0,3220.0,63.13725490196079,48.0,0.9411764705882353,3,1
48.0,3040.0,63.333333333333336,48.0,1.0,2,1
57.0,3848.0,67.50877192982456,48.0,0.8421052631578947,4,1
53.5,3489.0,65.21495327102804,47.5,0.8878504672897196,5,1
55.5,3630.0,65.4054054054054,46.5,0.8378378378378378,9,1
57.0,3755.0,65.87719298245614,48.0,0.8421052631578947,5,1
54.0,3570.0,66.11111111111111,47.0,0.8703703703703703,5,1
53.0,3403.0,64.20754716981132,48.0,0.9056603773584906,5,1
55.5,3676.0,66.23423423423424,47.5,0.8558558558558559,5,1
55.5,3673.0,66.18018018018019,47.0,0.8468468468468469,6,1
48.5,3086.0,63.628865979381445,48.0,0.9896907216494846,3,1
55.5,3547.0,63.909909909909906,48.0,0.8648648648648649,7,1
50.0,3222.0,64.44,48.0,0.96,4,1
55.5,3712.0,66.88288288288288,48.0,0.8648648648648649,4,1
60.0,3935.0,65.58333333333333,48.0,0.8,6,1
58.0,3937.5,67.88793103448276,48.0,0.8275862068965517,6,1
54.5,3867.5,70.96330275229357,47.5,0.8715596330275229,5,1
56.5,3749.0,66.35398230088495,47.0,0.831858407079646,5,1
61.5,4260.5,69.27642276422765,47.5,0.7723577235772358,9,1
56.5,3931.0,69.57522123893806,47.5,0.8407079646017699,6,1
53.0,3500.0,66.0377358490566,47.5,0.8962264150943396,4,1
51.0,3398.5,66.63725490196079,48.0,0.9411764705882353,3,1
53.0,3532.0,66.64150943396227,48.0,0.9056603773584906,4,1
56.5,3818.0,67.57522123893806,47.5,0.8407079646017699,4,1
48.5,3112.0,64.16494845360825,47.0,0.9690721649484536,4,1
53.5,3530.0,65.98130841121495,48.0,0.897196261682243,4,1
57.0,3812.0,66.87719298245614,48.0,0.8421052631578947,8,1
54.0,3575.0,66.20370370370371,48.0,0.8888888888888888,4,1
56.0,3758.0,67.10714285714286,48.0,0.8571428571428571,4,1
62.5,4245.0,67.92,48.0,0.768,5,1
58.5,3877.0,66.27350427350427,47.5,0.811965811965812,6,1
51.5,3261.0,63.320388349514566,47.0,0.912621359223301,4,1
51.0,3220.0,63.13725490196079,48.0,0.9411764705882353,3,1
54.5,3549.0,65.11926605504587,48.0,0.8807339449541285,9,1
58.5,3892.0,66.52991452991454,48.0,0.8205128205128205,5,1
55.5,3665.0,66.03603603603604,48.0,0.8648648648648649,5,1
55.0,3816.0,69.38181818181818,48.0,0.8727272727272727,5,1
57.0,4142.0,72.66666666666667,48.0,0.8421052631578947,5,1
64.5,5285.0,81.93798449612403,47.5,0.7364341085271318,5,1
56.0,3708.0,66.21428571428571,48.0,0.8571428571428571,5,1
69.0,4610.0,66.81159420289855,48.5,0.7028985507246377,10,1
55.0,3562.0,64.76363636363637,48.0,0.8727272727272727,5,1
48.0,3040.0,63.333333333333336,48.0,1.0,2,1
57.5,3894.0,67.72173913043478,47.5,0.8260869565217391,5,1
56.5,3704.0,65.5575221238938,47.0,0.831858407079646,5,1
50.0,3223.0,64.46,48.0,0.96,4,1
71.5,4892.0,68.41958041958041,48.0,0.6713286713286714,4,1
57.5,4002.5,69.6086956521739,48.0,0.8347826086956521,4,1
56.5,3782.0,66.93805309734513,47.5,0.8407079646017699,8,1
52.0,3338.0,64.1923076923077,47.0,0.9038461538461539,5,1
57.5,3930.5,68.35652173913043,48.0,0.8347826086956521,6,1
54.0,3400.0,62.96296296296296,48.0,0.8888888888888888,4,1
